,Emotions,Statement,Path
1353,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-05-02-01-02-23.wav
1354,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-05-02-02-01-23.wav
1355,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-05-02-02-02-23.wav
1356,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-06-01-01-01-23.wav
1357,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-06-01-01-02-23.wav
1358,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-06-01-02-01-23.wav
1359,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-06-01-02-02-23.wav
1360,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-06-02-01-01-23.wav
1361,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-06-02-01-02-23.wav
1362,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-06-02-02-01-23.wav
1363,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-06-02-02-02-23.wav
1364,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-07-01-01-01-23.wav
1365,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-07-01-01-02-23.wav
1366,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-07-01-02-01-23.wav
1367,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-07-01-02-02-23.wav
1368,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-07-02-01-01-23.wav
1369,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-07-02-01-02-23.wav
1370,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-07-02-02-01-23.wav
1371,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-07-02-02-02-23.wav
1372,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-08-01-01-01-23.wav
1373,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-08-01-01-02-23.wav
1374,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-08-01-02-01-23.wav
1375,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-08-01-02-02-23.wav
1376,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-08-02-01-01-23.wav
1377,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-08-02-01-02-23.wav
1378,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-08-02-02-01-23.wav
1379,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_23/03-01-08-02-02-02-23.wav
1380,neutral,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-01-01-01-01-24.wav
1381,neutral,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-01-01-01-02-24.wav
1382,neutral,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-01-01-02-01-24.wav
1383,neutral,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-01-01-02-02-24.wav
1384,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-02-01-01-01-24.wav
1385,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-02-01-01-02-24.wav
1386,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-02-01-02-01-24.wav
1387,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-02-01-02-02-24.wav
1388,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-02-02-01-01-24.wav
1389,calm,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-02-02-01-02-24.wav
1390,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-02-02-02-01-24.wav
1391,calm,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-02-02-02-02-24.wav
1392,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-03-01-01-01-24.wav
1393,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-03-01-01-02-24.wav
1394,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-03-01-02-01-24.wav
1395,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-03-01-02-02-24.wav
1396,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-03-02-01-01-24.wav
1397,happy,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-03-02-01-02-24.wav
1398,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-03-02-02-01-24.wav
1399,happy,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-03-02-02-02-24.wav
1400,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-04-01-01-01-24.wav
1401,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-04-01-01-02-24.wav
1402,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-04-01-02-01-24.wav
1403,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-04-01-02-02-24.wav
1404,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-04-02-01-01-24.wav
1405,sad,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-04-02-01-02-24.wav
1406,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-04-02-02-01-24.wav
1407,sad,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-04-02-02-02-24.wav
1408,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-05-01-01-01-24.wav
1409,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-05-01-01-02-24.wav
1410,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-05-01-02-01-24.wav
1411,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-05-01-02-02-24.wav
1412,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-05-02-01-01-24.wav
1413,angry,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-05-02-01-02-24.wav
1414,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-05-02-02-01-24.wav
1415,angry,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-05-02-02-02-24.wav
1416,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-06-01-01-01-24.wav
1417,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-06-01-01-02-24.wav
1418,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-06-01-02-01-24.wav
1419,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-06-01-02-02-24.wav
1420,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-06-02-01-01-24.wav
1421,fear,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-06-02-01-02-24.wav
1422,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-06-02-02-01-24.wav
1423,fear,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-06-02-02-02-24.wav
1424,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-07-01-01-01-24.wav
1425,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-07-01-01-02-24.wav
1426,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-07-01-02-01-24.wav
1427,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-07-01-02-02-24.wav
1428,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-07-02-01-01-24.wav
1429,disgust,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-07-02-01-02-24.wav
1430,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-07-02-02-01-24.wav
1431,disgust,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-07-02-02-02-24.wav
1432,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-08-01-01-01-24.wav
1433,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-08-01-01-02-24.wav
1434,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-08-01-02-01-24.wav
1435,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-08-01-02-02-24.wav
1436,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-08-02-01-01-24.wav
1437,surprise,1,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-08-02-01-02-24.wav
1438,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-08-02-02-01-24.wav
1439,surprise,2,C:\Users\luisg\speech-emotion\dataset\Actor_24/03-01-08-02-02-02-24.wav
